address_v4,address_v6,asn_v4,asn_v6,country_code,description,firmware_version,first_connected,geometry,id,is_anchor,is_public,last_connected,prefix_v4,prefix_v6,status,status_since,tags,total_uptime,type
178.63.237.124,,24940.0,,DE,,5080,1711095867.0,"{'type': 'Point', 'coordinates': [9.4885, 51.3005]}",1007836,False,True,1711532287.0,178.63.0.0/16,,"{'id': 2, 'name': 'Disconnected', 'since': '2024-03-27T09:38:07Z'}",1711532287.0,"[{'name': 'system: Auto GEOIP country', 'slug': 'system-auto-geoip-country'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: Software', 'slug': 'system-software'}]",435285,Probe
95.216.209.205,2a01:4f9:c010:414d::1,24940.0,24940.0,FI,Hetzner Helsinki,5080,1649490328.0,"{'type': 'Point', 'coordinates': [24.9285, 60.1815]}",1004039,False,True,1737898089.0,95.216.0.0/16,2a01:4f9::/32,"{'id': 1, 'name': 'Connected', 'since': '2024-12-19T13:29:34Z'}",1734614974.0,"[{'name': 'system: Auto GEOIP city', 'slug': 'system-auto-geoip-city'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: Software', 'slug': 'system-software'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv6 Stable 90d', 'slug': 'system-ipv6-stable-90d'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}, {'name': 'system: IPv4 Stable 90d', 'slug': 'system-ipv4-stable-90d'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}, {'name': 'system: IPv6 Stable 1d', 'slug': 'system-ipv6-stable-1d'}, {'name': 'system: IPv6 Stable 30d', 'slug': 'system-ipv6-stable-30d'}, {'name': 'system: IPv4 Stable 30d', 'slug': 'system-ipv4-stable-30d'}]",88377895,Probe
95.216.20.142,2a01:4f9:2a:14e2:26c::d826,24940.0,24940.0,FI,Finland NAT VM,5000,1580935898.0,"{'type': 'Point', 'coordinates': [25.0275, 60.3385]}",1000102,False,True,1737898074.0,95.216.0.0/16,2a01:4f9::/32,"{'id': 1, 'name': 'Connected', 'since': '2025-01-16T17:34:38Z'}",1737048878.0,"[{'name': 'system: IPv6 Stable 1d', 'slug': 'system-ipv6-stable-1d'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'Datacentre', 'slug': 'datacentre'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'Native IPv6', 'slug': 'native-ipv6'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: Software', 'slug': 'system-software'}, {'name': 'system: IPv6 Stable 30d', 'slug': 'system-ipv6-stable-30d'}, {'name': 'system: IPv4 Stable 30d', 'slug': 'system-ipv4-stable-30d'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}, {'name': 'system: IPv6 Stable 90d', 'slug': 'system-ipv6-stable-90d'}, {'name': 'system: IPv4 Stable 90d', 'slug': 'system-ipv4-stable-90d'}]",148810453,Probe
5.75.169.107,2a01:4f8:c2c:4f1::1,24940.0,24940.0,DE,Hetzner DE,5080,1711706041.0,"{'type': 'Point', 'coordinates': [11.0205, 49.4495]}",1007874,False,True,1737898105.0,5.75.128.0/17,2a01:4f8::/32,"{'id': 1, 'name': 'Connected', 'since': '2024-12-28T18:22:24Z'}",1735410144.0,"[{'name': 'system: IPv4 Stable 90d', 'slug': 'system-ipv4-stable-90d'}, {'name': 'Native IPv4', 'slug': 'native-ipv4'}, {'name': 'Datacentre', 'slug': 'datacentre'}, {'name': 'No NAT', 'slug': 'no-nat'}, {'name': 'Native IPv6', 'slug': 'native-ipv6'}, {'name': 'dual-stack', 'slug': 'dual-stack'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'VPS', 'slug': 'vps'}, {'name': 'Hetzner', 'slug': 'hetzner-2'}, {'name': 'UPS', 'slug': 'ups'}, {'name': 'IPv6', 'slug': 'ipv6'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: Software', 'slug': 'system-software'}, {'name': 'system: IPv6 Stable 1d', 'slug': 'system-ipv6-stable-1d'}, {'name': 'system: IPv6 Stable 90d', 'slug': 'system-ipv6-stable-90d'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv6 Stable 30d', 'slug': 'system-ipv6-stable-30d'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}]",26160248,Probe
135.181.109.49,,24940.0,,FI,Finland Probe,5080,1672108208.0,"{'type': 'Point', 'coordinates': [24.9285, 60.1685]}",1005133,False,True,1719564602.0,135.181.0.0/16,,"{'id': 4, 'name': 'Written Off', 'since': '2024-06-28T08:50:02.709042Z'}",1719564602.0,"[{'name': 'system: Auto GEOIP city', 'slug': 'system-auto-geoip-city'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: Software', 'slug': 'system-software'}]",40098225,Probe
78.46.150.245,,24940.0,,DE,,5080,1674222008.0,"{'type': 'Point', 'coordinates': [9.4905, 51.2995]}",1005265,False,True,1699047932.0,78.46.0.0/15,,"{'id': 2, 'name': 'Disconnected', 'since': '2023-11-03T21:45:32Z'}",1699047932.0,"[{'name': 'system: Auto GEOIP country', 'slug': 'system-auto-geoip-country'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: Software', 'slug': 'system-software'}, {'name': 'Docker', 'slug': 'docker'}, {'name': 'Fibre', 'slug': 'fibre'}, {'name': 'Datacentre', 'slug': 'datacentre'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'IPv6', 'slug': 'ipv6'}]",24817406,Probe
195.201.35.229,,24940.0,,DE,,5020,1594727406.0,"{'type': 'Point', 'coordinates': [12.3275, 50.4805]}",1000717,False,True,1612689267.0,195.201.0.0/16,,"{'id': 3, 'name': 'Abandoned', 'since': '2021-02-07T09:14:27Z'}",1612689267.0,"[{'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: Software', 'slug': 'system-software'}]",8810324,Probe
157.90.150.233,2a01:4f8:c010:2b20:e87::1,24940.0,24940.0,DE,nat256-de,5040,1645297338.0,"{'type': 'Point', 'coordinates': [9.4885, 51.3005]}",1003726,False,True,1719564602.0,157.90.0.0/16,2a01:4f8::/32,"{'id': 4, 'name': 'Written Off', 'since': '2024-06-28T08:50:02.206791Z'}",1719564602.0,"[{'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: Auto GEOIP country', 'slug': 'system-auto-geoip-country'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: Software', 'slug': 'system-software'}]",30850463,Probe
116.202.28.156,2a01:4f8:c17:8b3::1,24940.0,24940.0,DE,,5080,1687188115.0,"{'type': 'Point', 'coordinates': [13.4075, 52.5175]}",1006001,False,True,1699114949.0,116.202.0.0/16,2a01:4f8::/32,"{'id': 2, 'name': 'Disconnected', 'since': '2023-11-04T16:22:29Z'}",1699114949.0,"[{'name': 'system: Auto GEOIP city', 'slug': 'system-auto-geoip-city'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: Software', 'slug': 'system-software'}]",11926828,Probe
37.27.71.81,2a01:4f9:3070:11eb:8000:fc18:0:ffff,24940.0,24940.0,FI,ripe-atlas.hel1-c1.semisol.net,5080,1707767564.0,"{'type': 'Point', 'coordinates': [24.9495, 60.1785]}",1007542,False,True,1737898103.0,37.27.0.0/16,2a01:4f9::/32,"{'id': 1, 'name': 'Connected', 'since': '2025-01-23T18:16:02Z'}",1737656162.0,"[{'name': 'system: IPv6 Stable 90d', 'slug': 'system-ipv6-stable-90d'}, {'name': 'system: IPv4 Stable 90d', 'slug': 'system-ipv4-stable-90d'}, {'name': 'system: IPv6 Stable 30d', 'slug': 'system-ipv6-stable-30d'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'Datacentre', 'slug': 'datacentre'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'v4 NAT', 'slug': 'v4-nat'}, {'name': 'Native IPv6', 'slug': 'native-ipv6'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'IPv6', 'slug': 'ipv6'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: Software', 'slug': 'system-software'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv6 Stable 1d', 'slug': 'system-ipv6-stable-1d'}, {'name': 'system: IPv4 Stable 30d', 'slug': 'system-ipv4-stable-30d'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}]",29739027,Probe
188.245.100.55,,24940.0,,DE,,5080,1722860565.0,"{'type': 'Point', 'coordinates': [11.0715, 49.4475]}",1008680,False,True,1730137364.0,188.245.0.0/16,,"{'id': 2, 'name': 'Disconnected', 'since': '2024-10-28T17:42:44Z'}",1730137364.0,"[{'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'Datacentre', 'slug': 'datacentre'}, {'name': 'Native IPv4', 'slug': 'native-ipv4'}, {'name': 'Docker', 'slug': 'docker'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: Software', 'slug': 'system-software'}]",7244478,Probe
188.34.153.106,2a01:4f8:c012:bbeb::1,24940.0,24940.0,DE,01.falkenstein.atlas.ewte.de,5100,1730497554.0,"{'type': 'Point', 'coordinates': [12.3285, 50.4815]}",1009338,False,True,1736837555.0,188.34.128.0/17,2a01:4f8::/32,"{'id': 2, 'name': 'Disconnected', 'since': '2025-01-14T06:52:35Z'}",1736837555.0,"[{'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: Software', 'slug': 'system-software'}, {'name': 'Datacentre', 'slug': 'datacentre'}, {'name': 'VPS', 'slug': 'vps'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'IPv6', 'slug': 'ipv6'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}]",6338011,Probe
167.235.149.219,2a01:4f8:1c1c:d490::1,24940.0,24940.0,DE,,5080,1670940756.0,"{'type': 'Point', 'coordinates': [11.0815, 49.4515]}",1005088,False,True,1719564602.0,167.235.0.0/16,2a01:4f8::/32,"{'id': 4, 'name': 'Written Off', 'since': '2024-06-28T08:50:02.717758Z'}",1719564602.0,"[{'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: Software', 'slug': 'system-software'}, {'name': 'Datacentre', 'slug': 'datacentre'}, {'name': 'hetzner', 'slug': 'hetzner'}, {'name': 'cloud', 'slug': 'cloud-2'}]",47991948,Probe
159.69.250.1,2a01:4f8:c010:7eb7::106,24940.0,24940.0,DE,HTZ,5080,1621329724.0,"{'type': 'Point', 'coordinates': [12.3385, 50.4785]}",1002423,False,True,1737898083.0,159.69.0.0/16,2a01:4f8::/32,"{'id': 1, 'name': 'Connected', 'since': '2025-01-22T13:39:24Z'}",1737553164.0,"[{'name': 'NAT', 'slug': 'nat'}, {'name': 'system: IPv4 Stable 90d', 'slug': 'system-ipv4-stable-90d'}, {'name': 'Datacentre', 'slug': 'datacentre'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: Software', 'slug': 'system-software'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv6 Stable 1d', 'slug': 'system-ipv6-stable-1d'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv6 Stable 90d', 'slug': 'system-ipv6-stable-90d'}, {'name': 'Native IPv6', 'slug': 'native-ipv6'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv6 Stable 30d', 'slug': 'system-ipv6-stable-30d'}, {'name': 'system: IPv4 Stable 30d', 'slug': 'system-ipv4-stable-30d'}]",116478704,Probe
95.216.103.169,,24940.0,,FI,atlas-probe-03.harrinet.me,5080,1680037749.0,"{'type': 'Point', 'coordinates': [24.9305, 60.1695]}",1005565,False,True,1737898095.0,95.216.0.0/16,,"{'id': 1, 'name': 'Connected', 'since': '2025-01-20T13:54:03Z'}",1737381243.0,"[{'name': 'system: Auto GEOIP city', 'slug': 'system-auto-geoip-city'}, {'name': 'system: Software', 'slug': 'system-software'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}]",53024149,Probe
46.4.155.45,,24940.0,,DE,,5080,1726727728.0,"{'type': 'Point', 'coordinates': [12.3385, 50.4815]}",1008939,False,True,1737898109.0,46.4.0.0/16,,"{'id': 1, 'name': 'Connected', 'since': '2025-01-24T15:58:10Z'}",1737734290.0,"[{'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: Software', 'slug': 'system-software'}, {'name': 'Datacentre', 'slug': 'datacentre'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'Fibre', 'slug': 'fibre'}, {'name': 'Docker', 'slug': 'docker'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}]",11054678,Probe
95.217.89.204,2a01:4f9:4a:1d8e:1a3::5e4d,24940.0,24940.0,FI,,5080,1685077316.0,"{'type': 'Point', 'coordinates': [25.0315, 60.3415]}",1005898,False,True,1737898096.0,95.217.0.0/16,2a01:4f9::/32,"{'id': 1, 'name': 'Connected', 'since': '2024-12-19T13:29:33Z'}",1734614973.0,"[{'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: IPv6 Stable 1d', 'slug': 'system-ipv6-stable-1d'}, {'name': 'system: Software', 'slug': 'system-software'}, {'name': 'system: IPv6 Stable 90d', 'slug': 'system-ipv6-stable-90d'}, {'name': 'system: IPv6 Stable 30d', 'slug': 'system-ipv6-stable-30d'}]",50261434,Probe
176.9.194.249,2a01:4f8:13a:13d5::2001,24940.0,24940.0,DE,atlas.nanto.gr,5080,1572205433.0,"{'type': 'Point', 'coordinates': [12.3585, 50.4775]}",1000021,False,True,1737898074.0,176.9.0.0/16,2a01:4f8::/32,"{'id': 1, 'name': 'Connected', 'since': '2025-01-20T13:55:19Z'}",1737381319.0,"[{'name': 'system: IPv4 Stable 30d', 'slug': 'system-ipv4-stable-30d'}, {'name': 'Datacentre', 'slug': 'datacentre'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'dual-stack', 'slug': 'dual-stack'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'IPv6', 'slug': 'ipv6'}, {'name': 'system: Software', 'slug': 'system-software'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: Auto GEOIP city', 'slug': 'system-auto-geoip-city'}, {'name': 'system: IPv4 Stable 90d', 'slug': 'system-ipv4-stable-90d'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}, {'name': 'system: IPv6 Stable 30d', 'slug': 'system-ipv6-stable-30d'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv6 Stable 1d', 'slug': 'system-ipv6-stable-1d'}]",164572216,Probe
91.107.231.104,2a01:4f8:c2c:9278::1,24940.0,24940.0,DE,renusson.com,5090,1724692262.0,"{'type': 'Point', 'coordinates': [11.0115, 49.4515]}",1008799,False,True,1737898108.0,91.107.128.0/17,2a01:4f8::/32,"{'id': 1, 'name': 'Connected', 'since': '2025-01-20T13:52:28Z'}",1737381148.0,"[{'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'Hetzner', 'slug': 'hetzner-2'}, {'name': 'VPS', 'slug': 'vps'}, {'name': 'system: IPv6 Stable 90d', 'slug': 'system-ipv6-stable-90d'}, {'name': 'Datacentre', 'slug': 'datacentre'}, {'name': 'No NAT', 'slug': 'no-nat'}, {'name': 'Native IPv6', 'slug': 'native-ipv6'}, {'name': 'dual-stack', 'slug': 'dual-stack'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'IPv6', 'slug': 'ipv6'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}, {'name': 'system: IPv6 Stable 1d', 'slug': 'system-ipv6-stable-1d'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: Software', 'slug': 'system-software'}, {'name': 'system: IPv6 Stable 30d', 'slug': 'system-ipv6-stable-30d'}]",13193921,Probe
65.109.24.251,2a01:4f9:5a:165b::2,24940.0,24940.0,FI,,5080,1717041041.0,"{'type': 'Point', 'coordinates': [24.9305, 60.1675]}",1008271,False,True,1737898106.0,65.109.0.0/16,2a01:4f9::/32,"{'id': 1, 'name': 'Connected', 'since': '2025-01-24T23:46:17Z'}",1737762377.0,"[{'name': 'system: IPv4 Stable 90d', 'slug': 'system-ipv4-stable-90d'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}, {'name': 'system: Auto GEOIP city', 'slug': 'system-auto-geoip-city'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: Software', 'slug': 'system-software'}, {'name': 'system: IPv6 Stable 1d', 'slug': 'system-ipv6-stable-1d'}, {'name': 'system: IPv6 Stable 30d', 'slug': 'system-ipv6-stable-30d'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}]",20834372,Probe
159.69.212.34,2a01:4f8:1c1e:6db5::1,24940.0,24940.0,DE,STOEGE VM2,5080,1720725858.0,"{'type': 'Point', 'coordinates': [11.0695, 49.4515]}",1008548,False,True,1737898107.0,159.69.0.0/16,2a01:4f8::/32,"{'id': 1, 'name': 'Connected', 'since': '2025-01-20T20:58:42Z'}",1737406722.0,"[{'name': 'Datacentre', 'slug': 'datacentre'}, {'name': 'IPv6', 'slug': 'ipv6'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'dual-stack', 'slug': 'dual-stack'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: Software', 'slug': 'system-software'}, {'name': 'system: IPv4 Stable 90d', 'slug': 'system-ipv4-stable-90d'}, {'name': 'system: IPv6 Stable 1d', 'slug': 'system-ipv6-stable-1d'}, {'name': 'system: IPv6 Stable 90d', 'slug': 'system-ipv6-stable-90d'}, {'name': 'system: IPv6 Stable 30d', 'slug': 'system-ipv6-stable-30d'}, {'name': 'system: IPv4 Stable 30d', 'slug': 'system-ipv4-stable-30d'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}]",17144438,Probe
138.201.152.183,2a01:4f8:1c17:6262::1,24940.0,24940.0,DE,Hetzner Falkenstein,5080,1649448148.0,"{'type': 'Point', 'coordinates': [12.3585, 50.4785]}",1004032,False,True,1737898089.0,138.201.0.0/16,2a01:4f8::/32,"{'id': 1, 'name': 'Connected', 'since': '2025-01-21T09:47:23Z'}",1737452843.0,"[{'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: Software', 'slug': 'system-software'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}, {'name': 'system: IPv4 Stable 90d', 'slug': 'system-ipv4-stable-90d'}, {'name': 'system: Auto GEOIP city', 'slug': 'system-auto-geoip-city'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv6 Stable 1d', 'slug': 'system-ipv6-stable-1d'}, {'name': 'system: IPv6 Stable 90d', 'slug': 'system-ipv6-stable-90d'}, {'name': 'system: IPv6 Stable 30d', 'slug': 'system-ipv6-stable-30d'}, {'name': 'system: IPv4 Stable 30d', 'slug': 'system-ipv4-stable-30d'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}]",88412111,Probe
65.20.115.244,,20473.0,,SE,,5080,1706610462.0,"{'type': 'Point', 'coordinates': [18.0685, 59.3285]}",1007432,False,True,1720712493.0,65.20.112.0/20,,"{'id': 2, 'name': 'Disconnected', 'since': '2024-07-11T15:41:33Z'}",1720712493.0,"[{'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: Software', 'slug': 'system-software'}]",14089311,Probe
45.63.21.224,2001:19f0:5:3fb0:5400:3ff:fe7c:a1e8,20473.0,20473.0,US,New York Vultr,5030,1636858355.0,"{'type': 'Point', 'coordinates': [-74.0085, 40.7075]}",1003191,False,True,1737898086.0,45.63.16.0/21,2001:19f0::/38,"{'id': 1, 'name': 'Connected', 'since': '2025-01-20T13:56:32Z'}",1737381392.0,"[{'name': 'system: IPv6 Stable 1d', 'slug': 'system-ipv6-stable-1d'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}, {'name': 'system: IPv6 Stable 90d', 'slug': 'system-ipv6-stable-90d'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: Software', 'slug': 'system-software'}, {'name': 'system: IPv6 Stable 30d', 'slug': 'system-ipv6-stable-30d'}, {'name': 'system: IPv4 Stable 30d', 'slug': 'system-ipv4-stable-30d'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}]",98680922,Probe
